"Country","State","City","Station name","Timestamp(UTC)","PM2.5","PM10","Ozone","CO","SO2","US AQI","Main pollutant"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-30T00:00:00.000Z",9.83,,,119.42,1.77,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-08-31T00:00:00.000Z",8.72,,3.2,315.56,1.31,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-01T00:00:00.000Z",5.88,,,190.07,0.09,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-02T00:00:00.000Z",6.56,,4,197.79,0.02,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-03T00:00:00.000Z",5.92,,3.5,,0.21,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-04T00:00:00.000Z",7.79,,4.4,,0.86,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-05T00:00:00.000Z",9.54,,,206.22,0.51,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-06T00:00:00.000Z",9.22,,,,0.16,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-07T00:00:00.000Z",10.86,,2.5,,0.71,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-08T00:00:00.000Z",10.02,,,168.66,0.45,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-09T00:00:00.000Z",8.97,,,,0.18,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-10T00:00:00.000Z",,,,,0.25,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-11T00:00:00.000Z",9.22,,2.33,,0.77,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-12T00:00:00.000Z",8.09,,,,0.65,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-13T00:00:00.000Z",16.15,,,174,1.39,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-14T00:00:00.000Z",18.13,,,,0.61,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-15T00:00:00.000Z",13.33,,,140.61,0.65,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-16T00:00:00.000Z",8.46,,,151.73,1.28,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-17T00:00:00.000Z",9.45,,3.33,185.05,1.02,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-18T00:00:00.000Z",11.15,,4.5,,1.1,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-19T00:00:00.000Z",11.49,,,175.61,3.51,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-20T00:00:00.000Z",10.87,,3,255.96,0.95,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-21T00:00:00.000Z",9.54,,,147.05,0.88,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-22T00:00:00.000Z",4.13,,,142.29,0.4,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-23T00:00:00.000Z",2.45,,,139.76,0.36,10,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-24T00:00:00.000Z",3.85,,,155.75,0.49,16,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-25T00:00:00.000Z",8.4,,3.6,276.79,1.22,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-26T00:00:00.000Z",7.4,,,193.36,0.47,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-27T00:00:00.000Z",6.06,,,187.1,1.57,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-28T00:00:00.000Z",12.23,,,238.47,1.07,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-29T00:00:00.000Z",5.1,,4,,0.5,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-09-30T00:00:00.000Z",7.05,,3.5,,0.09,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-01T00:00:00.000Z",4.65,,40,,1.08,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-02T00:00:00.000Z",11.5,,12,,1.14,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-03T00:00:00.000Z",14.64,,34,,0.75,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-04T00:00:00.000Z",12.27,,43.83,,0.45,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-05T00:00:00.000Z",7.93,,8.94,,1.62,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-06T00:00:00.000Z",6.34,,27.75,,0.64,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-07T00:00:00.000Z",,,26.92,,1.41,11,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-08T00:00:00.000Z",7.07,,39.47,,2.63,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-09T00:00:00.000Z",6.44,,41.13,,0.83,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-10T00:00:00.000Z",8.22,,55.05,,1.47,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-11T00:00:00.000Z",4.84,,40.83,,1.7,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-12T00:00:00.000Z",3.95,,50.32,,1.47,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-13T00:00:00.000Z",9.7,,18,,0.88,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-14T00:00:00.000Z",12.67,,17,,1.59,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-15T00:00:00.000Z",,,41.91,,1.33,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-16T00:00:00.000Z",,,49,,0.74,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-17T00:00:00.000Z",,,55.36,,0.61,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-18T00:00:00.000Z",4.3,,57.04,,0.6,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-19T00:00:00.000Z",,,33,,1.09,13,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-20T00:00:00.000Z",,,2.67,,1.87,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-21T00:00:00.000Z",,,,,0.76,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-22T00:00:00.000Z",,,,,0.23,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-23T00:00:00.000Z",,,,,0.06,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-24T00:00:00.000Z",,,17.58,,1,7,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-25T00:00:00.000Z",,,49.58,,0.7,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-26T00:00:00.000Z",1.17,,39.16,,0.37,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-27T00:00:00.000Z",,,25.6,,0.08,10,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-28T00:00:00.000Z",,,36.43,,0.47,15,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-29T00:00:00.000Z",,,42.42,,0.49,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-30T00:00:00.000Z",4.77,,24.57,,1.22,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-10-31T00:00:00.000Z",9.83,,33.92,,0.39,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-01T00:00:00.000Z",,,54.58,,0.4,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-02T00:00:00.000Z",,,48.92,,0.51,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-03T00:00:00.000Z",6.58,,39.04,,0.09,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-04T00:00:00.000Z",,,2.5,,1.3,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-05T00:00:00.000Z",,,8.67,,0.79,3,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-06T00:00:00.000Z",,,20.45,,2.12,8,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-07T00:00:00.000Z",,,16.76,,1.34,7,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-08T00:00:00.000Z",8.97,,9.37,,2.14,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-09T00:00:00.000Z",12.59,,12.77,,2.38,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-10T00:00:00.000Z",14.64,,34.1,,1.2,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-11T00:00:00.000Z",,,3.87,,1.41,2,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-12T00:00:00.000Z",,,,,0.74,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-13T00:00:00.000Z",,,,,0.3,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-14T00:00:00.000Z",,,,,0.27,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-15T00:00:00.000Z",3.84,,,,0.03,16,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-16T00:00:00.000Z",10.03,,2,,0.88,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-17T00:00:00.000Z",14.1,,1.69,,1.5,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-18T00:00:00.000Z",5.42,,12.67,,0.55,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-19T00:00:00.000Z",,,,,0.07,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-20T00:00:00.000Z",6.31,,24.38,,0.89,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-21T00:00:00.000Z",5.5,,14.36,,1.77,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-22T00:00:00.000Z",10.5,,50.08,,0.04,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-23T00:00:00.000Z",2.77,,44.7,,0.25,18,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-24T00:00:00.000Z",3.29,,7.6,,2.66,14,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-25T00:00:00.000Z",3.42,,31.36,,2.2,14,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-26T00:00:00.000Z",2.9,,49.58,,0.23,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-27T00:00:00.000Z",5.33,,54.08,,0.59,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-28T00:00:00.000Z",,,28.83,,0.81,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-29T00:00:00.000Z",4.97,,49.65,,0.16,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-11-30T00:00:00.000Z",,,40.74,,1.29,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-01T00:00:00.000Z",,,40.11,,1.66,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-02T00:00:00.000Z",10.5,,52.5,,0.76,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-03T00:00:00.000Z",5.18,,42.61,,0.28,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-04T00:00:00.000Z",7.75,,31.82,,0.63,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-05T00:00:00.000Z",3.81,,26.63,,1.29,16,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-06T00:00:00.000Z",5.9,,56.67,,0.82,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-07T00:00:00.000Z",6.96,,45,,0.21,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-08T00:00:00.000Z",10.22,,32.83,,1.38,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-09T00:00:00.000Z",17.32,,33.71,,3.04,62,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-10T00:00:00.000Z",12.09,,7.85,,3.63,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-11T00:00:00.000Z",11.58,,30.96,,0.88,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-12T00:00:00.000Z",4.8,,56.08,,0.39,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-13T00:00:00.000Z",4.33,,42.56,,1.25,18,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-14T00:00:00.000Z",7.87,,10.95,,3.66,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-15T00:00:00.000Z",,,13.3,,2.97,5,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-16T00:00:00.000Z",,,55,,2.33,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-17T00:00:00.000Z",6.93,,48.26,,0.39,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-18T00:00:00.000Z",10.54,,17.04,,0.64,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-19T00:00:00.000Z",,,49.5,,0.01,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-20T00:00:00.000Z",,,52.5,,0.64,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-21T00:00:00.000Z",,,20.8,,4.59,8,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-22T00:00:00.000Z",,,43.54,,1.21,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-23T00:00:00.000Z",19.47,,35.25,,1.18,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-24T00:00:00.000Z",,,50.67,,2.26,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-25T00:00:00.000Z",,,57.84,,1,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-26T00:00:00.000Z",9.89,,46.5,,0.62,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-27T00:00:00.000Z",16.13,,32,,0.4,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-28T00:00:00.000Z",,,28.4,,0.74,11,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-29T00:00:00.000Z",11.6,,36.35,,0.42,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-30T00:00:00.000Z",12.76,,22.27,,0.65,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2021-12-31T00:00:00.000Z",,,31.04,,0.79,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-01T00:00:00.000Z",6.1,,36.67,,0.53,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-02T00:00:00.000Z",5.92,,37.43,,0.18,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-03T00:00:00.000Z",5.65,,64.17,,0.02,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-04T00:00:00.000Z",6.73,,37.92,,1.62,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-05T00:00:00.000Z",7.06,,49.91,,1.62,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-06T00:00:00.000Z",8.74,,45.58,,0.77,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-07T00:00:00.000Z",12.91,,40.88,,0.28,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-08T00:00:00.000Z",,,29,,1.78,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-09T00:00:00.000Z",,,36.92,,0.68,15,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-10T00:00:00.000Z",,,62.83,,0.22,25,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-11T00:00:00.000Z",,,60.25,,0.48,24,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-12T00:00:00.000Z",6.78,,48.26,,2.17,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-13T00:00:00.000Z",9.6,,2,,3.4,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-14T00:00:00.000Z",16.27,,,280.66,0.78,60,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-15T00:00:00.000Z",,,,,2.52,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-16T00:00:00.000Z",7.21,,,260.72,2.1,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-17T00:00:00.000Z",,,,255.11,1.51,2,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-18T00:00:00.000Z",13,,,218.07,1.12,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-19T00:00:00.000Z",8.92,,,242.22,2.41,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-20T00:00:00.000Z",11.64,,,215.86,0.61,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-21T00:00:00.000Z",,,,213.05,1.73,2,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-22T00:00:00.000Z",,,25.82,446.67,2.77,10,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-23T00:00:00.000Z",,,51.25,260.13,2.95,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-24T00:00:00.000Z",,,54.52,255.31,1.3,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-25T00:00:00.000Z",,,55.15,229.65,0.85,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-26T00:00:00.000Z",,,,274.56,1.2,3,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-27T00:00:00.000Z",,,3.2,567.89,3.24,6,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-28T00:00:00.000Z",,,,269.73,1.21,3,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-29T00:00:00.000Z",,,,205,0.61,2,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-30T00:00:00.000Z",,,2,392.72,4.34,4,"CO"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-01-31T00:00:00.000Z",19.85,,27.38,483.04,3.55,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-01T00:00:00.000Z",19.95,,22.36,498.03,3.22,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-02T00:00:00.000Z",,,40.22,506.17,3.95,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-03T00:00:00.000Z",,,30.82,356.37,1.04,12,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-04T00:00:00.000Z",,,58.17,191.26,0.31,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-05T00:00:00.000Z",,,58,230.61,0.4,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-06T00:00:00.000Z",,,58,502.74,2.59,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-07T00:00:00.000Z",,,21.25,,3.21,9,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-08T00:00:00.000Z",,,46.63,,1.58,19,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-09T00:00:00.000Z",,,58.1,,2.13,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-10T00:00:00.000Z",4.33,,71.58,,1.82,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-11T00:00:00.000Z",5.65,,62,,2.23,25,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-12T00:00:00.000Z",,,,,0.89,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-13T00:00:00.000Z",,,,,0.33,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-14T00:00:00.000Z",8.37,,,,0.42,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-15T00:00:00.000Z",,,9.67,,1.68,4,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-16T00:00:00.000Z",,,4.18,,2.34,2,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-17T00:00:00.000Z",,,,,2.27,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-18T00:00:00.000Z",,,,,0.99,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-19T00:00:00.000Z",,,,,1.16,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-20T00:00:00.000Z",2.98,,,,0.69,12,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-21T00:00:00.000Z",3.6,,5,,2.86,15,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-22T00:00:00.000Z",,,24.42,,3.73,10,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-23T00:00:00.000Z",9.13,,51.83,,0.72,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-24T00:00:00.000Z",8.37,,49,,1.31,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-25T00:00:00.000Z",,,39.81,,0.71,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-26T00:00:00.000Z",,,71.92,,0.73,29,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-27T00:00:00.000Z",,,69.84,,1.39,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-02-28T00:00:00.000Z",,,77.43,,0.49,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-01T00:00:00.000Z",,,,,2.38,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-02T00:00:00.000Z",8.93,,,,1.07,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-03T00:00:00.000Z",5.17,,,,0.55,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-04T00:00:00.000Z",,,2,,1.81,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-05T00:00:00.000Z",,,39.67,,2.82,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-06T00:00:00.000Z",,,78.08,,2.13,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-07T00:00:00.000Z",,,58.67,,1.44,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-08T00:00:00.000Z",5.8,,68.92,,0.2,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-09T00:00:00.000Z",8.6,,42.08,,1.57,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-10T00:00:00.000Z",13.05,,46,,2.61,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-11T00:00:00.000Z",14.37,,3,,2.17,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-12T00:00:00.000Z",,,,,0.88,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-13T00:00:00.000Z",,,,,1.02,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-14T00:00:00.000Z",,,2,,2.65,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-15T00:00:00.000Z",6.37,,4,,3.19,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-16T00:00:00.000Z",8.76,,15.56,,3.72,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-17T00:00:00.000Z",10.52,,9.71,,2.84,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-18T00:00:00.000Z",,,6.6,,2.94,3,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-19T00:00:00.000Z",,,2,,1.28,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-20T00:00:00.000Z",,,,,0.55,0,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-21T00:00:00.000Z",,,2,,2.21,1,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-22T00:00:00.000Z",,,4.8,,6.75,4,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-23T00:00:00.000Z",,,,,3.51,2,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-24T00:00:00.000Z",,,,,1.16,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-25T00:00:00.000Z",,,,,2.05,1,"SO2"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2022-03-26T00:00:00.000Z",,,,,1.2,1,"SO2"
